text,author,date,like
Justine always justifies my purchases... was having buyer's remorse dropping $5K! But cannot wait for mine to ship beginning of November! The hype is just unrealllll,Olivia Ho,10 ay önce,0
I love all your introduction of Apple products. Professional contents with vivid spirit brings me walking through all of the details in every new products. Very Amazing.,CM H,10 ay önce,1
Haven’t been excited about laptops in a long while. Apple really nailed it this time.,Pratik Kanthi,10 ay önce,0
"Watching this video 3 days after ordering my M1 Pro MacBook Pro 16"" and this was an amazing video. I can't wait till my MacBook gets here. Also watching this video made me realize I forgot to order the Power Adapter Extension Cable; it'll be here in a couple days now. This was an absolute video and showed just how powerful the new M1 Pro and M1 Max are. Also just how happy a freaking machine can make you.",Aaron Britt,8 ay önce,0
So amazing. Thank you for this video. currently editing FCPX on an M1 Air and I’m already blown away by the apple silicon and this just takes that to a whole new level.,Dan Zimmerli,10 ay önce,4
"I’m so impressed, like I don’t even know what they’re doing nor talking about when they are setting up those layers and settings (because I'm not a professional video editor); the fact that he jumped out of the chair, I instantly felt his enthusiasm.",Guillermo Serra,10 ay önce,54
You started the video with tears in your eyes. I can see how happy it makes you. That braided cable… it makes me so happy to see MagSafe on a Mac again. That mini LED ProMotion display looks gorgeous.,Niinja Slayer,10 ay önce (düzenlendi),5
I love this so much. This made me so so so so so excited - or rather more I should say - for mine to arrive in early December. Thank you for this video :’) I loved watching your excitement. It was incredibly pure,Mik,10 ay önce,10
That was really dope of iJustine to bring Nathan on for this! I love to see collabs! Kudos!,,10 ay önce,1
"Very informative review, thanks for sharing! I bought mine about a month ago and I'm still happy with it! :)",Productum,8 ay önce,0
"iJustine - Thank you for reviewing and running tests on the ""base"" model 14"".  Most of the reviewers are running tests on the specked out MAX chip.   I'm  a travel and street photographer shooting stills and I think the 2k Pro, is for me.  You saved me at least a thousand dollars.  ",David Crain,10 ay önce,17
"Well done, one of the only channels to actually test 8K footage on the new machines, I’ve seen like 7 ‘review’ videos already, and all they’re doing is unboxing it / telling us how good is it, but not showing us any tests",Melbourne Reefer,10 ay önce,0
"A MacBook with actual weight?! I still remember my first Mac laptop being quite hefty and being 2 to 2 and half inches thick. Ugh, nostalgia! That was so long ago now!",Wolfstar Games,10 ay önce,0
"This got me so hyped for the 14” with the base 8-core M1 Pro, 32GB, 1TB I ordered. I think I went wayyy overkill. I’m upgrading from a 13” MacBook Air from early 2014 with an i5, 4GB, 128GB because when I got into photography this year it wasn’t cutting it. When I seen how that 14” handled the 8k footage my jaw dropped. 
I hope mine arrives sooner than Nov 25th. I knew I should have just ordered it as soon as the pre-orders opened up but I panicked and waited a day. ",Josh Reimer,10 ay önce,0
Excellent video. Seeing this made me realize I was going to over spec what I actually need. The fact that the base model is a tank is impressive.,Blvck One,10 ay önce,2
"Okay, I'm excited about this. This is what I've been waiting for. - Justine whenever a NEW phone, tablet, apple product and refrigerator comes out.",Jane Flores,10 ay önce,1
Love that there’s an editing session included in this video for that is the kind of work that I’m exposed to. It really helps! Thanks for this Justine! :),Steeephen,10 ay önce,12
"Me when the Apple event comes

But let’s talk serious, Justine tbh you’ve been my idol since I was 6  I remember watching you unbox the iPhone 7 and I was so amazed. whenever a new product came out I would come to you for a hands on, review or even just and unboxing plus baking, Cooking and your collars with to are fun. Thanks for being the best keep doing what you do",FlyTokyo,10 ay önce (düzenlendi),18
"Insane. And remember, it was PLUGGED INTO A 6K DISPLAY the entire time, which takes up a significant portion of the GPU. Wow.",Tyler Hansen,10 ay önce,19
Would be interesting to see how it would run on a weaker Mac to see the comparison.,Lars / LGK,10 ay önce,0
"Thank you for talking about the baseline 14”. I was getting envious of the higher configs when the reviews came out but your demonstration of how powerful the baseline model is great to see. Also the baseline is probably the one many are going to get given how expensive these laptops are, and some of us “pros” don’t have all that extra cash to spend on top of the 2K.",Simóne S,10 ay önce,1
I love how you could spec out the 14 to match the power of the 16.,Muji,10 ay önce,0
"iJustine’s enthusiasm about Apple products keeps our world a better place. No cap, I wish I was this excited about something.",Eljohn Macaranas,10 ay önce,69
This video helped me decide on the 14” when it’s time to update. Love that the specs are the same but that 16” is just too big and heavy for me. The 14” looks great and compact.,mime454,10 ay önce,2
"love how apples taking inspiration from the old devices, like how the iPhone 12s design with the iPhone 5 design, AND NOW the new MacBooks with the powerbooks!",ranga thanga,10 ay önce,0
"Finally, Apple’s really really back in the “Pro” game.",Max G,10 ay önce,15
"Justine, your videos are so fun to watch! Your energy and presentation style is really refreshing and a breath of fresh air ",jtking,10 ay önce,0
Used to have 15 inch and find it way too heavy to travel around as I am a digital nomad. Definitely going for the 14 inch M1 max.,Jes H,10 ay önce,1
"Justine, thank you for making my day for the last two years, your over-excitement just makes my day a thousand times better.
Thank you from Serbia,
- Marko, 12",YaBoiMarkoDev,10 ay önce (düzenlendi),23
i like how these machines are designed for actual Pro work. and price points should keep the larpers away too ,gb997,10 ay önce,0
I can’t wait until these chips are available in a desktop platform.  Though I think they were smart to release the $2500 laptops first.,jacob vanreese,10 ay önce,1
I’m hoping they release a lower cost Pro Display XDR with a MagSafe connector like a throwback to the OG Thunderbolt Display. That was my favorite apple setup I ever had.,Christian Valentine,10 ay önce,0
Love the look of these new MacBooks!!!,Alyssa Scanlon,10 ay önce,0
"<Great video i like your energy and professionalism in your videos.. I remember months ago when I joined your channel and watched a video where you spoke about your confidant about Harvey Barrett FX, who has been a fundamental part of your journey, I am happy I reached out to him like you suggested because his one on one crypto sessions has made me better. copying his daily cause of action, has helped me avoid mistakes and get better returns, thank you so much I also feel you should make more vids like that, it will help people know the right person to use to get a better one on one experience when the youtube videos are not enough to avoid getting scammed, make wrong moves and make better yields.",Micheal Brown,8 ay önce,121
I absolutely love how exited she gets about every product that she gets from Apple,Barry Filion,10 ay önce,26
Amazing you can do this stuff on a laptop now. Typically you would need a souped-up PC or Mac Pro to accomplish this. There are $5000+ PC laptops that can't even come close to this. Huge leap forward for Apple. Intel and AMD got some work to do.,Jon Willis,10 ay önce,3
This may just be the single best notebook for content creators and creatives.,Advait Singh,10 ay önce (düzenlendi),18
When I’m making a decision of which product to buy next I always watch iJustine review first ️,Mario,10 ay önce,0
"As someone who edits HD and 4K 8-bit Sony a7iii footage, this is amazing news. Now I just have to decide if I want a 14"" or a 16"" model",williamdlc,10 ay önce,0
You make people feel like their your friend just from watching a video. That's a powerful  gift.,Martell Hixson,10 ay önce,1
"Such a refreshing new Mac to be in the lineup. Glad the old MacBook is back at least in some ways and it's nice to see the ""Pro"" MacBook is finally at the top of the performance charts along with all that connectivity not just a bragging tool. Beefed up body and M1 means that they don't run ridiculously hot either which is a massive plus for me. The Apple MacBook I grew up to love may just be back",Wood Ant,10 ay önce (düzenlendi),11
outstanding video! great to see real life creator tests,Average Dad,10 ay önce,0
Glad to see the base 14” being pushed and it’s now top of my “I don’t need this but I want this”,allan paxton,10 ay önce,0
"I sat here and watched this video smiling ear to ear not knowing what the hell y’all was talking about  all I know is, the new MBPs are fast af and the base model is impressive for that heavy work flow. My m1 Air is still the only thing I need though, but i would get the 14inch Pro if I needed it",Chisom Agbara,10 ay önce,1
"Thank you so much for reviewing the baseline 14"" !! I am a videographer who was unsure if 16gb RAM on the M1 Pro wouldn't be enough but now I can buy it in peace knowing it can handle such strong footage !! Review was amazing !!",Matias Falckenheiner,10 ay önce,1
"Great video as always!! 
I have questions: I am a full-time photographer and I need to update my old MacBook Pro from 2015. I am thinking about MacBook 14 pro M1 with 16GB RAM and 512 ssd or MacBook 13’3 PRO M1 with 16 RAM and 512 ssd. There is a price difference at 300$ between these two laptops. What is the mane difference and which do you think is right for me? I work with big files in photoshop, using Lightroom and creating smaller projects in premier pro.",Amanda Parkkinen,5 ay önce,0
Getting a base level 14 inch tomorrow and now I'm more hyped than ever! Really wish that braided MagSafe cable was colour matched like the new iMacs.,Martyn Sarfas,10 ay önce,96
"Thanks so much for this informative video. 
I need some advice still... I am a graphic designer, work mostly on 2D, no animation but I work on large files on Adobe Illustrator and Photoshop.
I have ordered the new 16 Inch Macbook Pro with M1 Max processor, 32 GB Ram and 1TB SSD. Now after doing more research I am thinking about exchanging to the M1 Pro processor with 32 GB Ram as well and put that $400 difference into 2 TB SSD. Any advice? Thank you!",Patrycja Moszczeńska,10 ay önce,1
"Wow what a great demo.  I’m skipping this year and waiting for the next MacBook Pro refresh.  On a 2020 maxed out w/ the Radeon 5600m.  Considering I’m starting a YouTube channel (different name)- between my current MacBook Pro, my GH5 Mark II and my 18 core Hackintosh with 128 gigs of RAM- I can’t wait to have a portable machine that destroys all of them ",itsdjbuddha,10 ay önce,0
"This is a wishlist item for me. 

I'm a web designer so I usually work from an iMac, but I do have a great desire to have a laptop for travel and visiting clients. Someday....",Sherry Sink,10 ay önce,2
I am so excited to get these macbooks!! 14 or the 16 though? Im so torn.,Angel Alfaro,10 ay önce,0
Loved this review! You're always so in depth with your videos ,Let's Talk Apple,10 ay önce,0
"I’ve wanted to see you flex your editing skills ever since you beat Linus’s photo editor in a competition. I learned you are much more than a product showcasing genius, but also possess “behind the camera” expertise. So glad YouTubers finally got their dream machines.",Sharon B.,10 ay önce,24
"i love how justine gets so excited over new apple products.
she's literally jumping up and down in her seat as she opens it",Teddy Iandoli,10 ay önce,2
"Watched a few already, and so far this is the best review today... ",Sharvy Ahmed,10 ay önce,0
"Reviewers are so cool, I need to learn a lot from you! Thanks you so much!",#DC,9 ay önce,1
"Curious how much storage did you go for on the 16""?",Joe Seifi,10 ay önce,0
one of the more enjoyable macbook unboxing - fun and informative!,Joe Sansalone,10 ay önce,0
Apple taking over the CPU market with the best laptops you can buy today. Great job Apple!,Lyle,10 ay önce,32
"These new chips are epic. My M1 MBA is so awesome for my use case, but that these exist gives me joy. Justine, thank you for sharing your joy about these as well!",Andrew Giddings,10 ay önce,2
So glad that Apple decided to bring the Ports back!  I want one so bad lol,Ana Membreno,10 ay önce,0
"Any chance youll do a video on alternative chargers that work with the 14"" and 16"" for fast charging? Would be nice to have one a bit more compact for travel that works lol",Andrew P,10 ay önce,0
"Can you tell me what the timeline resolution was in Davinci Resolve? Because this matters a lot in terms of playback performance, especially with raw footage
edit: typed too fast, it's 1080p, which explains a lot...its way easier to handle than for example a native 4k Timeline",Generation Liry,10 ay önce (düzenlendi),0
Being patient really pays off  can’t wait to upgrade from my 2015 MacBook Pro!!,I_Dawg123,10 ay önce,86
Just watched this video to see Justine go bonkers with these new macs. As usual she delivers lol,JL Perez,10 ay önce,0
Isn’t it weird how you can fall in love with a piece of metal so hard. This computer is like the girl I always wanted but can never get ,Conner Snowden,10 ay önce,8
I know the basics of video editing and seeing how the base MBP can effortlessly handle all that video data is mind blowing.,Noel Santos,10 ay önce,4
"How do you think the M1 Pro would do with Parallels ? Think about getting the 14"" M1 pro with 16gb of RAM",Ralph Monterosa,10 ay önce,0
"I wish you had've done the same thing on a fully spec'd intel laptop next to it, that'd have been nice to see.",Hamish,10 ay önce,0
"To a first-order approximation, having Resolve open in the background (and Safari and Notes and iTunes) at 13:40 while Final Cut was rendering should only affect RAM consumption not processor usage, so finding them open in the background should not be meaningful. (In truth, there is some background CPU consumption, and often more than there theoretically should be, but it's not surprising to see it had no real effect here). It might've been nice to see some Activity Monitor shots as to what resource consumption was really like, though.",John Hawkinson,10 ay önce,9
"When Justine mentioned the number of screens and said 14inch vs 16inch, it’s more accurate to say M1 Pro vs M1 Max , the 14inch with an M1 Max can do 3 6k and a 4K too.",Robert Swift,10 ay önce (düzenlendi),17
Watching Justine editing. (Awesome) More videos like that please. The LTT vs ijustine…more like that pleeeaase!,PCWVKSW,10 ay önce,0
I love that apple brought back multiple ports and the F# keys and are calling it a feature!,John Banta,10 ay önce,0
Best product placement in Apple history. They should pay you with $5 million. Linus can clean your mouse. Congratulations. Great stuff.,Tomasz L,10 ay önce,0
The fact that it weights a ton (according to reviews) auto demotes it from being a innovation.,L X,10 ay önce,0
I love the passion that Justine has for technology and the benefits that it brings to our lives. Her personality is positive and it makes her videos so enjoyable to watch. ,ThreeTwentyTech,10 ay önce (düzenlendi),20
I'm getting bummed cause mine isn't available yet and I'm worried it won't be for awhile. Ordered from Best Buy and made the mistake of choosing the curbside pickup as I figured I'd get it faster. Did not think about the fact that they may ship sooner :(,Wesley Hatler,10 ay önce,0
