text,author,date,like
"Nice vlog again Justine, do you know if they will do this in Black? Thanks Icecy :)",Icecy My Style,11 ay önce,1
"Hi ijustine 
Is the magnet  strong in this gimbal that prevent the drop while shaking or something",James Carlos,10 ay önce,0
Great job justine at the top like always!,Davide Cavadini Pilot,11 ay önce,0
A+. Best tech video all year.  Mine arrives tomorrow.,Scott Myers,11 ay önce,0
"I've had my dealings w/ the mentally Ill like that gentleman when I used to work for a county hospital here in Dallas. You handled it properly Justine!!

That being said, my OM5 is on the way from DJI HQ for internet video goodness. Sadly, DJI is currently out of the light accessory right now, which is a slight bummer...",MoreToKnowShow,11 ay önce,0
"Yesssss thank you, your the first one to really emphasize vertical videos!",Muffin,11 ay önce,0
A video about OM 5 with Insta 360 Go 2 also on board ,HS Vlogs,11 ay önce,0
"DJI NUMBER 1!
MORE DJI REVIEWS AND DJI DRONES REVIEW AND UNBOXING,GOD BLESS US ALL,STAY SAFE,STAY HEALTHY EVERYONE.",DJ BJC,11 ay önce,0
great vid as always :),Jordyn Reid,11 ay önce (düzenlendi),1
I had my fair share of run ins with the crazies in San Francisco when I went in 2018. I probably pulled the same face ,Angel Lawson,11 ay önce,2
You know that camera stick is useful because it can can let you vlog without getting sweat on your phone,THETECHANDCARCHANNEL222,11 ay önce,0
You can tell that Justine's antenna was buzzing over the DJI OM 5's antenna feature.,Fuzzy Stripetail,11 ay önce,0
Hi Justine. What camera app do you use to have the camera switch from front to back without stopping the video?,I AM DANNER,11 ay önce,0
Which settings have you used for the clips on Hawaii with the iPhone? It looks like very poor quality with only 30fps (might be because the video is only 30...) - not sure if you've messed anything up or what's the case?,Jona,11 ay önce,1
When I saw the thumbnail…..the excitement that went through my body was electric ️ since OM4 I said “only if they had a selfie stick” …..now they do!  ,Robb Vann Mann,11 ay önce,1
"I loved it, finally feeling like I want one.  Kisses from Brazil 🇧🇷",Ítalo Eduardo,11 ay önce,1
I'm so happy that I didn't buy the OM 4 a few days ago...,Jonas,11 ay önce,51
"You make the coolest videos and the fun you have with the products is very catchy. Now I want one.  Justine, what did you use for audio in conjunction with the video.  Thanks!",Daniel Living in Orlando formerly from Germany,10 ay önce (düzenlendi),0
Can u share the link to that light mount?,Siddharth Kohli,11 ay önce,1
I have until the 12th of this month to return my om 4. Definitely getting this.,Wo Lo,11 ay önce,0
