text,author,date,like
Playing the Grand Theft Auto Trilogy Definitive Edition on the Nintendo Switch OLED is next level excitement!!,Sensei Matrixx,9 ay önce,1
this is a cool nintendo switch but...no different new good specs ? pretty lame but i like the screen and the white joy cons,lxmonzy,9 ay önce,0
Okay but I’m still waiting for a good wireless headset to play online with that I can used while docked!!!,KLWenz93,9 ay önce,1
i've been waiting for this video since i found out nintendo made a oled,Nicholas,9 ay önce,0
The most awesome console ever I even have the same colour one.,Tahlia Bell,9 ay önce,0
Walmart just had a drop of these online and i managed to snag one. Will arrive in about a week.,Fraxals,8 ay önce,0
So cool ,bekahlovesbooks,5 ay önce,0
I'm thinking I'll get my hands on a Switch after the holidays. Pikemen 3 here I come!,Stupid Raisins,9 ay önce,0
"Excellent video , thanks !",Daniel G.,9 ay önce,0
I got the oled switch in white coming!! ITs getting here on Thursday the 9th!! This is my favorite video right now!!! Can't wait til it gets here!!!,Cheryl Allred,2 ay önce,0
They need a switch mini oled. I need it to be able to fit in smaller backpacks :(,A,9 ay önce,0
I love mine got it launch day. ️,336chynadoll77,9 ay önce,0
“This Is A Bunch Of Lies” lol I know the feeling. ,Michael Saint Clair,8 ay önce,0
Your videos are the best!!,Sky Walker,9 ay önce,1
Can’t wait to see you review a hearing device very soon if you know what I mean,,9 ay önce,0
"In MarioKart64 there are 8 players in a race. If you look carefully when iJustine is approaching the finish line you can only count out 7 circles moving on the map, which would mean Wario is right next to iJustine and Toad on the home stretch, though not seen on screen. Toad spins out just before the line and Wario must have crept unseen up the right hand side, leaving (ONE) frame between iJustine and the finish line, it still shows (Toad) who is a few frames behind after the spin in second, pressed against the bottom right of screen. (Yet) in that frame it also shows the position counter fading to second place. How? If Wario is still currently (within that one frame) in 3rd and Toad is a few frames behind in 2nd (shown on the heads up display) This would mean in one frame Wario sped a  good couple of frames past two players, Even if he is moving a frame or two faster at this point then iJustine  she has but one frame to move. Wario is shown in the next frame to be a good couple of frames in front of iJustine. JUST HOW FAST WAS WARIO GOING? The player position couldn't update in time.",M B,9 ay önce (düzenlendi),0
I got extreme nostalgia when you played Mario kart 64,Daniel Pacheco,8 ay önce,0
Wow love your enthusiasm ,Scott Davies Two Stones Observatory,9 ay önce,0
"Nintendo and Apple should make an -
iPad Mini Pro Roll Switch that has an OLED ROLLABLE DISPLAY. IT WOULD BE REALLY NICE WITH A 3D DISPLAY LIKE THE NINTENDO 3DS HAS. IT NEEDS ALL THE PORTS. THE DISPLAY HAS TO EXTEND DOWNWARD OR DOWNWARD AND UPWARD INTO A FULL-SCREEN FORMAT WITH EJECTING STAND LEGS,A WEBCAM,AND A LASER-KEYBOARD/TRACKPAD/DISPLAY EMITTER SYSTEM. THEY COULD RELEASE A SUPER-AMOLED VERSION LATER....AND AN ",kris ertmer,7 ay önce (düzenlendi),0
Now if I could only find one of these in stock ,SandraSaysStuff,9 ay önce,0
I’ve been waiting for ur unboxing!,Janelle,9 ay önce,1
