text,author,date,like
2 Pro Display XDR’s with the stand. Love to see it.,Niinja Slayer,8 ay önce,0
I just wish the MX Mini Keys had full size arrow keys,Huddlespith,9 ay önce,1
"""I like how the the mouse has a scroll wheel on it"" I'm dead ",The Troll himself,9 ay önce,0
Good job Justine beautiful and nice as always!!,Alvaro C.C. 5/7/2006,9 ay önce,2
Amazing Ijustine! ,Sydney Helton,9 ay önce,2
Like this keyboard ️ 🇩🇿 🇩🇿,karim gaouaoui,9 ay önce,1
Can we take a second to appriciate that she has THE coolest knives???,💚Aesthetic🍀,6 ay önce,1
I Love iJUSTINE videos ️️️️️️️,Streamy Youtuberov,9 ay önce,1
"I understand a gal’s gotta make a living, and thank you for all your great videos by the way, but this was really just a commercial for Logitech with mention of a 75TB thing that’s relevant to almost nobody so it’s not purely an ad. So just do a full on ad for them and get paid, by all means! But this left me wondering what you really think of this stuff compared to other like items.",Scott Wallace,9 ay önce,0
"Hi Justin, Enjoyed you video on you Tesla! If you can do a follow-up. On the cool features it has!  Many of us still have the gas cars and are afraid to go electric.  That would be very cool. I think others would enjoy. Enjoy you enthusiasm! It makes you channel lots of fun!!",Sjtabor2000,9 ay önce,0
"To be honest, makes me feel a little suss buying accessories for a laptop that is already so expensive.....",Amanda N,9 ay önce,0
So did you keep the 16” or the 14” for your personal use?,Sohel,9 ay önce,0
Wait!!!… You bought a keyboard for a laptop ,RAP TREND - راب تريند,9 ay önce,4
Have you considered getting a standing desk for your new office?,Catriona Hanafin,9 ay önce,1
"This would be the perfect keyboard for me, but it has no prev/next buttons , why Logitech?, why?, you were so close...",Daniel Commesse,9 ay önce,0
"I love the knife, what brand is it????? :D",Robert Ekeroth,9 ay önce,0
Hey Justine I can’t believe your computer tower is 75TB that is massive amount of storage. I don’t think that I have heard of a device having that high of storage. I love Technology as well. I got the new iPhone 13 pro max silver in 512 GB I didn’t think that I needed the 1TB.,Seth Beske,9 ay önce,0
You are awesome I love apple I want it all. I definitely want the pink keyboard and mouse. New iPad new laptop etc……  a lot help  after buy everything. Lol,Cynthia,9 ay önce,1
Boom! this is awesome!,Kettinj,9 ay önce,0
Is the mouse fully Bluetooth? Or does it need to run with the dongle plugged in?,Ayerams,9 ay önce,0
1:04 it looks like the very first apple wireless keyboard.,Fireblaster 207,9 ay önce,1
"75 tbs? Holy crap, I don’t think I’m remotely close to using that much in my lifetime",saverlater123,9 ay önce,0
"I got the same mouse, it's really really nice,",Yaman Tarakji,9 ay önce,1
"Justine: So there's a lot of plenty space for me...
Me:  speechless hearing how much space she got",eilishmood_,9 ay önce,0
what is your opinion on the Magic Mouse 2? I'm considering getting it for my office work as well as editing,Personal One,8 ay önce,0
"You are my favourite Justine, iJustine :)",Myuki Angel,9 ay önce (düzenlendi),1
Watching this video makes me reconsider buying a MacBook knowing you don’t need any of this crap,Stavros Hatzigianakis,8 ay önce,0
These accessories are also great for the M1 MacBook Air,Wise Thinkers,9 ay önce,0
I love the old fashioned chuncky look of the keyboard and massive mouse,Jon,9 ay önce,0
"if I may suggest, you should push the display more to the back and put your elbows on the table. It is not good for your circulatory system if your elbows are hanging below the surface of the desk. Optional setup is when you have a space in front of you that is enough for an A4/Letter paper, then the keyboard, then monitor.",stenza,9 ay önce,0
Do an office tour!! If love to see it!,trashy megs,9 ay önce,0
"Hey, do you have a link to the OWC Thunderbolt Dock?  I'm trying to look for the exact model that you've got.",mtb_rene,9 ay önce,0
"I always love it, when you say „very“",Felipe Gutiez,9 ay önce,0
I love you so much justine…all the way from Jamaica ,Mr Meats,9 ay önce,1
SD card slot on the new mac is nice for at least drones I’m sure.,Mateo Navarro,9 ay önce,1
What is the name or link to the monitor?,Valentine Jackman,9 ay önce,0
"Justine - any issues with the dock getting kicked off when your MacBook goes to sleep? 

I have the sonnettech dock and all of my drives disconnect and ultimately the computer reboots itself after it’s gone to sleep. Highly annoying.",Dave Battle,9 ay önce,0
"How's the M1 max as compared to the M1 Pro? btw, subscrubed!!!",Aadi Dahoo-Singh,9 ay önce,1
I swear iJustine has the coolest knives,Sean Chen,9 ay önce,0
What do you use if you don’t use SD cards anymore?,Peach,9 ay önce,1
How these compare to apple keyboard?,andrew illingworth,9 ay önce,0
"I'm a Windows guy, but the new MacBook Pro is looking tempting, at least to try it out.  But what kind of monitors are those?!?  They look great!",Grayton W,9 ay önce,0
Hello... I really like your videos...I wanna buy a 2 in 1 laptop with a very good configure for regular uses....  The Budget is Between 600$ to 1800$ which one should i buy. Please help me with your suggestion..... I'll be ver greatful....  Please...,Palash Ghosh,8 ay önce,1
Looks great!,Pia Justynn,9 ay önce,1
"Szép napot kívánok mindenkinek! Remek kis videó! A gyönyörű hölgy fantasztikusan mutatta be ezeket a termékeket! Fekete színben kapható remélem a billentyűzet és egér!
Legyen szép napja mindenkinek, erőben és egészségben!
️",wenepzoli,9 ay önce,1
Really good keyboard I really I like it .,sarela manco,9 ay önce,1
"Why not use the doc to connect the monitors so you only have one connection leading to the MBP? I'm using a similar device from Razor, which looks almost identical and it works fine outputting to 4k display at 60Hz",Christian Krautwald,9 ay önce,0
That mouse looks clean Justine.,Randy Ragsdale,9 ay önce,0
That benchmade knife made me happy,jesus ruelas,9 ay önce,1
What about the storage NAS Linus installed for you a couple years ago??,ReturnAlt10Playz,9 ay önce,2
If they add a fingerprint sensor to that keyboard... uff.. Perfection.,Jesús Zayas,9 ay önce,0
serious flex on the gear:),thinkpadx60,9 ay önce,1
"I CAN'T WAIT FOR THE KEYBOARD TO HAVE A PRINTER BUILT-IN. I WOULD ADD A PRINT BUTTON,SD,USB-C,A DUAL SIM CARD TRAY,HDMI,
MICRO HDMI,A TOUCH DISPLAY STRIP,A CAMERA,AND A PROJECTOR AND APPLE PROPRIETARY CONNECTOR PORTS.",kris ertmer,9 ay önce (düzenlendi),0
What model of 4k monitor does Justine use?,Jonathas Oliveira,8 ay önce,1
I thought you used a network server for storage ,phynx2006,9 ay önce,0
Can you identify the two external monitors you are using?   They are not listed in your equipment list. Thanks,Richard Wagner,9 ay önce,1
Nice video iJ!,Campwise05,9 ay önce,1
The new little mouse is cute as can be. Just adorable.,Hof79905,9 ay önce,1
Love the knife!,Wei Luan,9 ay önce,1
Can you show us how to connect a Macbook air to 2 monitors?,OVERSCOR _,9 ay önce,1
using an xdr display as you vertical secondary... not overkill at all...,Robert idonotsharemyfullname,9 ay önce,1
Hola Miss Justine and everyone have a blessed and wonderful Thanksgiving ️,🐲 My Kitten Is A Black Belt 🐉,9 ay önce,1
How do you transfer you content now from camera to disk of you’re not using SD cards anymore?,Fejkok,9 ay önce,1
What’s type of monitors are those,Lemuel Simon,9 ay önce,0
Been almost 2 months. Pllzzz we need a full detailed review,,8 ay önce,0
"I'll never understand why anyone would use chiclet keys on a desktop, on laptops you do it because there's no choice but on desktop get regular keys that feels so much better.",Dante,9 ay önce,0
I love the new MacBook,jackson horton,9 ay önce,1
What you should do is a video with knife recommendations ,Cormorando,9 ay önce,0
Linus is looking on in shame at that OWC thunderbay flex.,Section82,9 ay önce,1
Is there a link to the hub?,Chris Davies,9 ay önce,0
Just don't spill coffee on that keyboard. I did that to my master keys and it just died. Plus you can't just take it apart like other keyboards. My Mac was opening random applications and making annoying beeping noises in quick succession.,Jason Gooden,9 ay önce,1
I want that knife…,KDS Tech,9 ay önce,0
"iJustine is a treasure. 
She must live forever.
I'll never unsubscribe her ever.
I wanna be her friend forever.",George Saviour,9 ay önce (düzenlendi),0
What’s the name of that docking station (owc and what exactly)?,Anton Antini,8 ay önce,0
Do you really need to push affiliate links for a keyboard to go with a MacBook? Doesn't that already have a keyboard? This would make more sense if you were promoting this with a Mac Pro. Or iPad.,Kyle Koala,8 ay önce,0
Nice wide resolution! :D,Guido SC,6 ay önce,0
Am I the only one that figured out that Justine was in an episode of vampire diaries??? S3:E10. The scene where Damon and Alaric are discussing Jeremy’s paper that he copied off the internet. She’s the girl that tells them Jeremy was fired!,Hi I’m Jai,8 ay önce,0
"our monitors are awesome, are they Mac?? :)",Robert Ekeroth,9 ay önce,1
"3:28:Cable Management isn’t bad its ok for now but i like to see improvement but lets not give her hate,the video is fantastic and I’m getting this keyboard because its so cool",Catalyst X,9 ay önce,1
I don’t understand why do u need extra accessories to compliment the most expensive laptop ,shravan dhadiwal,9 ay önce,0
Your office looks nice Justine.,Randy Ragsdale,9 ay önce,1
That is a villainous knife used in the unboxing.,Daryl Cheshire,9 ay önce,0
"Hey, I like that knife.  Could give more information? Thanks",JPM024,9 ay önce,1
Where’s the jellyfish server Linus helped setting up?,Bruun IT,7 ay önce,0
Hai Justin. How to you make 2 apple XDR like that? I like it... what I need to make 2 screen Apple XDR like that? Thanks,Rudy Effendy,9 ay önce,1
Logitech has the worst keyboard. The keys get stuck after a few months use and their support staff says they have no replacements for warranty even tho I see shelves filled at best buy.,Richard Torcato,9 ay önce,0
Super cool!,Perfect Cupcakes World 🫶🏻,9 ay önce,0
I love the thunderbolt dock,Cowbos,8 ay önce,0
Bluetooth accessory?! hahahaha...no...that's for non-bluetooth connections.,Hans Sabastian,7 ay önce,2
Do you have a link to the OWC thunderbolt dock?,Biggie Smalls,9 ay önce,0
Have you ever bought any hardware? Probably never…,Tom,9 ay önce,1
"bulky af, mouse with scroll wheel, black cables........
hey Logitech, wanna make a killer product that sells like hot cake? make a wired multitouch mouse for mac",John Smith,9 ay önce,0
"Me when I saw the thumbnail: TWINS?!?!?! oh, just good at photoshop.",Cyd Villegas,9 ay önce,0
"Awe geez. You are so awesome. I Just wish it wasnt all about apple, all I can think when I see anything apple is foxconn nets.",Spaghetti Monster,9 ay önce,1
yes a new ijustine video :),•Gabriel•,9 ay önce,1
You say you don't use SD cards anymore but I swear I see an SD card plugged into your OWC Dock at 4:47,CompoundProjects,9 ay önce,1
Do you prefer Space Gray or Silver Macbook Pro?,Canturk Civelek,9 ay önce,1
how much did logitech pay for half the video,Its Mzty,9 ay önce,0
Expensive setup.,Baconface McGee,8 ay önce,0
omg you're my favorite youtuber,Tamara Al Bahkali,9 ay önce,1
You might just have to use SD cards too I see it as more storage for you I’m using SD cards I have (2) 4 tb  externals because my laptop has 256 gb SSD I need all that space to backup my laptop and My YouTube videos and my iPhone never thought I would be using multiple 4 tb externals but it good that you them if you need them,WILLIAM WILKINSON,9 ay önce,0
“bluetooth accessory” that’s a dongle!,warrenrose68,9 ay önce,1
"Wow, you're the best.",Star Boy Atlantian,9 ay önce,1
Why does those accessories look like they’ve been bought from wish. Wtf is that design. ,enri burba,9 ay önce,0
you should make a knife collection video.,Delia Cid,9 ay önce,0
Awesome news ,Gaybrial Avery,9 ay önce,0
,Ms. K's TV,9 ay önce,1
what about the last 6 years!   .... I felt that haha,coin manila,3 ay önce,0
i got a logitech pebble from amazon and omg so smooth and cute,Maitha alhammadi,7 ay önce,0
Wait… are the keys really concave? That sound terrible. You mean convex right?,tzimtzum,9 ay önce,0
I felt the mouse clicks right here Nice,Love Live,9 ay önce,1
Never expected to see a bench made bug out in this video,Darren Neiger,9 ay önce,0
Are you still gonna post the ipad 9th gen video??,laila officer,9 ay önce,1
how do you get so much stuff?,Aidan Lorenzo,9 ay önce,1
What is it you actually do now? What’s all this footage you edit? Where do we see it?,Nate,9 ay önce,0
Hi Justine! Happy early Thanksgiving! How’s your Tesla been?,Wyatt,9 ay önce (düzenlendi),1
Wanna donate some of your apple products to me ,Naris X,9 ay önce,1
