text,author,date,like
Very good explained,Vimlendu Vlogs,9 ay önce,0
Please do a review on the dji action 2,Valter Berglin,9 ay önce,0
"If you are wondering why is it so expensive 
DJI has a sony sensor
A sony camera
High radio tech ",ItsgamingBOI,5 ay önce,0
Uber and Lyft should have and Tesla should make self-driving passenger drones with emergency parachutes and back-up parachutes for the vehicle and the passengers.,kris ertmer,9 ay önce,1
"Just looking at this drone the other great review girl...I have the mavic pro, and just bought the tello and I don’t really like that one. This review makes me one to get this drone.",K G,9 ay önce,0
I used to play golf on that MAC back there. When you got a good chip shot and in it would sound like the speaker blew! Lol,n8ivestudmuffin,9 ay önce,1
Love the new droneeeeeee,Ronnie,9 ay önce,2
SANTA KLAUSS is coming to town!!! This is what I wanted for my first DJI pro drone.,Julio E Salazar,9 ay önce,1
Wish the control had its own monitor. How do you keep the battery in your phone charged when using it as a monitor?,Angela Litterio,9 ay önce,1
Mavic 3 ️️,Deshantha Amithirigala,9 ay önce,0
I would love to see this thing catch up to some fast cars to see if it can be used for movie shoots you know.,aaron mbuzi,9 ay önce,1
perfect christmas gift to replace my dji mini 2 that i lost,CHESTER FREDRICK AGUILA,9 ay önce,1
Dji drones are so amazing,𝔹 𝕃 𝕀 ℕ 𝕂,9 ay önce,1
The bag looks strangely similar to the Peak design bag :P,Jamie Scott,9 ay önce,1
Test it at night to see how ISO will behave.,Wayner Oliveira,9 ay önce,0
"these shots are a bit rough looking, 24fps?  that's harsh if you want premium quality 4k video",VRproject4K,9 ay önce,0
"Хороший, но не очень понятно почему 5000 у.е., за дрон который будет летать также как 2s за 1300 у.е., где и что снимать на дрон за 5К зелени в Украине? Как провезти его без проблем и ограничений на бугор?тоже под вопросом, насколько удобно таскать килограмм пластика с собой, чтобы например просто полетать для фана... по моему опыту Air2s + Dji fpv это топ комбо на сегодняшний день, на одном кайф и погружение в полет, на 2s нате вам супер качество и топ контент в 5,4К качестве за меньшие бабки, т.е 2S +Dji fpv = 3000 usd и ты заряжен на позитив:)",Aviart,9 ay önce,0
Jeez. Was hoping it’d be the price of the mavic 2 pro. DJI is going to price themselves right out of the consumer market.,Bobby,9 ay önce,0
Not really interested as they keep coming with minor upgrades.,Zubair Z Vlogs,9 ay önce,2
Ijustine going bananas over the bag,1977NOBODY,9 ay önce,1
"LOL, yes, I agree Justine. The bag is awesome.",Randy Ragsdale,9 ay önce,0
I’m assuming that’s the dji fly more kit,Spawn and Batman,9 ay önce,1
Why is the ocean that weird color? The packaging people get an A+!,Sunfrog,9 ay önce,1
It's a new day for drone flying!,FlyinCameras,9 ay önce,0
“Surfers don’t like drones” - unless they’re making fat bank off the footage.. if they ever get to that level.  ,Jaserx,9 ay önce,0
"How do you do this would love to get a drone , just scared I’m gonna jack it up!",Rashida Alsina,9 ay önce,0
Are you able to shoot 4k 60?,Konrad Lasocki,9 ay önce,1
Love from India ️,LEGENDxABHAY,9 ay önce,1
I have literally been waiting for this video!,Almighty NZ,9 ay önce,2
Awesome features,Zerol Ja,9 ay önce,0
"This looks like if Darth Vader had a pet this would be his pet.
R2: *sad beeping noise...",Jordan Randall,9 ay önce,1
"Shouldn’t say the zoom can shoot in 4K 30, should say the zoom SHOOTS in 4K 30 because that’s your only option.",Messyfilms,9 ay önce,0
Cool Gadgets ,Tech Adda,9 ay önce,0
I'm glad she got married she's gonna make a great mom someday.,Cornel Waugh,9 ay önce,0
"One day I will buy dji drone....may be it will "" Mavic 5 or 6 "" ",The Drony,9 ay önce (düzenlendi),0
"Third to comment I guess,  but seriously Justine you should get your sleep. You really deserve it with all the amazing videos!!!!!",Gabe Sabangan,9 ay önce,0
Nice! When did you get your FAA Part 107 Certificate?,Steve Tren,9 ay önce,1
"i hate those controllers though, the one for the mavic mini 1 was perfect",HelloGlamorous,9 ay önce,1
Hi Justin in what focal length did you film this video?,Amir Mishali,9 ay önce,0
SECRET MSG : DJI SPENT 100 $ ON BAG,Manish Jain,9 ay önce,0
Does it shoot in portrait like mavic 2 does?,Maciej.digital,9 ay önce,0
7 million subs coming up  ,TechManiac,9 ay önce (düzenlendi),2
hi ijustine im a big fan pls dont leave us someday... your my favorite youtuber :DDDDDDDDD,Bee_xvibee29,9 ay önce,1
I’m guessing the Cine Version Comes with the smart controller because every other Mavic 3 Videos had it,The Eagle,9 ay önce,0
Love From India🇮🇳️,Atif Imperious,9 ay önce,1
Honestly you sounded more happy about the bag then the drone,Mr. Tasty,9 ay önce,1
Wow!!!,Akanksha Basu,9 ay önce,1
I never fly my Drone over the sea again since a Seagull attacked it and it almost landet in the water,Nicolas Bühler,9 ay önce,0
"I think they will be another mavic 3, that is the pro version, i might be right and wrong, we will see, im gonna wait for that instead",adib afiq,9 ay önce,0
Thanks Justine this dji mavic 3 is my first drone it is coming in my birthday 26 October thank you so much I am buying the cine premium version,Bass tester 6969,3 ay önce,1
"DJI: makes a product
Tech Creators: What are you doing step companyyy?",prashams,9 ay önce,0
" hi friend which one is the best 4k or 5k camera  picture quality, zoom quality and  slow motion  plz tel me . I like nature and I capture whole nature in my camera for youtube and inta ...plz tel me",Aditya Simhass,9 ay önce,0
I hope not even 50% from the Mavic 3 will be sold as the 2  . Otherwise the Mavic 4 will cost as much as a Tesla ,Péter Császár,9 ay önce,1
"Not true...they launched it because they try to prevent Autel from entering in market with their new drones...We all know it, no need to have memory ""random"" gaps...
Also to put in sales a drone that is 50% functional can be a good move or a disaster...because this drone is bold...Does not have APAS working, does not have missions+waypoints+course lock (and will never have) and also does not have a lot of features from Go4 APP, as Fly app is a joke.",Geo Drone,9 ay önce,1
A copy of Autel Robotics Drone ,Ozair Akhtar,9 ay önce,0
Exciting!,Rob Speakman,9 ay önce,1
"Just to make everyone aware that DJI Care Coupons and DJI Accessories Coupon can't be used on the Mavic 3 or it's accessories. Very stingy by DJI ,and needless to say I wont be purchasing.",D White,9 ay önce,1
Will the remote last 46min??,endres81,9 ay önce,1
Nice video iJ!,Campwise05,9 ay önce,0
Lol I’m judging that your daily driver is an iPhone and not the Fold/flip 3. I put that iPhone 12 down so fast when they released,Kayla,9 ay önce (düzenlendi),0
Put the Mavic pro right next to the Mavic two in the Mavic three,Lets have fun funny Club,7 ay önce,0
I like your vibe ,DaCreed Motivation,8 ay önce,0
I am so jelly ... I want mavic 3 cine  but it's 5k,Sandeep Maddu,9 ay önce,0
Did you register your drone?,CopperFA,9 ay önce,0
I’ve always wanted a drone but they are sooo expensive but one day,Richard Rodriguez,9 ay önce,1
Do you have to have a drone licence to fly around LA ?,M Gee,9 ay önce (düzenlendi),0
Did you register your drone?,CopperFA,9 ay önce,0
"There were SO many videos about the mavic 3…. Honestly, I just had to watch Justines first",EMGT VLOGS,9 ay önce,2
Hi what's up? and i was wondering what camera are you using because your video looks graet,MR COOL SOUND,8 ay önce,0
"3:28. Usb c charger,  what an innovation.",castronautmusic,9 ay önce,0
"OMG. Its my dream to have one. 
Please send it to me if your not gonna use it kkkkkkk.",Samuel Dias,6 ay önce,0
Dji ,Shankaran Byjus,9 ay önce,1
First View mam love you️️️,Vian Dabre,9 ay önce,0
Justine what do you do with all that technology after reviewing them,Ultimate Phantom 👻👻,9 ay önce,0
Very nice video,ADITYA MEHTA,9 ay önce,1
"Can bring a vid . 4k,c 4k and 5.1 k in a same screen (like a comparison)",Amuthini Ratneswaran,9 ay önce,2
My Dream,Genius Entertainment,9 ay önce,0
Is DJI listed in stock exchange?,NIKHAR AGRAWAL,9 ay önce,1
Will you upload a review on the DJI ACTION 2?,Itay Yosha,9 ay önce,1
"te3st 4k 60 hz?4k hdr?the temps when its on after 10 min of 4k recording,........the battery life and can it fly to the moon and back?if u can put whireles charging ,if it can fly home alone?",cris snickers_frog,9 ay önce,0
Still waiting for the mini 3 hopefully they have a better camera,OSCAR Fernandez,9 ay önce,1
So if you accidentally crash the in the ocean you could be out $5K.,/\,9 ay önce,0
Is this a paid brand deal? Curious ,Nixon,9 ay önce,1
Probably going to be the biggest flop DJ has ever had they seem to care more about backpack innovations than they do drones they want five grand for like really dji,Bob Smith,9 ay önce,1
Omg love your videos,P0ps,9 ay önce,1
I every day  waiting to have a drone iam in srilanka in over country  the dji drones are very expensive  I always waiting for drones videos  it is cool my heart   I waiting for drone videos  more I never get a drone in my life because it is expensive all the dji drones,dewshan chamika,9 ay önce,0
"""this is premium"" when did Premium replace the word 'Quality'.. ""this is quality"".. You probably got Sony stuff they always coin hi-red or premium.. ",Outlaw,9 ay önce,0
Man that telephoto is not up to snuff at all,Husaria Productions,9 ay önce,0
NEW TECHNOLOGY!!!! ,Ryan Paquette,9 ay önce,0
Woow its amazin,Lorenzo Robs,9 ay önce,2
"Nice tracking Justine
If you were flying manual",Craig Gill,9 ay önce,0
"I learned fcpx thru ur videos, thnku)",I A,9 ay önce,0
Awesome job justine,AwesomeAdam From 2099,9 ay önce,2
Imagine having a micro usb phone and buy a drone for five grand,Olle’s filmmaking,9 ay önce,0
"Wow a non apple video from Justine, I'm shocked",James,9 ay önce,0
Does it come with a bag?,Gav Zato,9 ay önce,0
Can you make a video on the Beats Fit Pro,Rayaanul Haque,9 ay önce,0
The HUGE controller looks low tech  ..they need a new Darth Vader version,Relaxing Nature,9 ay önce,0
Love from india,Edit By Tinku,9 ay önce,0
This drone worth every penny but can’t afford it… have to settle for air 2s,Jem Adriano,9 ay önce,1
"Yeah no I phone I anything . Iphone suck .do more  ,drones , you are helpful when it comes to cameras.",G N,9 ay önce,0
First view and comment puts to snow how much I love Justine’s vids,Likhita Peddereddigari,9 ay önce,0
Too big. Give us a 2s with the same protection and battery life.,fifilafiloche,9 ay önce,1
She made me love the bag!,Nikhil Soni,9 ay önce,1
I’m still using the DJI Spark lol,Bangthin A,9 ay önce,0
Yeaaaahhh! Back to the studio *(old studio ,Navami Raghesh,9 ay önce,2
Dang it Justine. My mastercard can only do some much x-D,todwod,9 ay önce,1
I need that drone.. my bank account meanwhile  nervously sweating in the background no no you want that drone,Nicky Jeanty,9 ay önce,0
Never mind the drone. I want that bag.,That Mark Gilroy,9 ay önce,0
"iJustine gets a brand new drone just in time to film people at ""small dong march""  ",kirdot2011,9 ay önce,1
Hi I’m really inspired your channel,Arlene Vlog,9 ay önce,0
awesome video as always but the music in the background wasnt,Saif Dean,9 ay önce,0
,Praneet sathya,9 ay önce,1
"Super Nice !
️",wenepzoli,9 ay önce,2
"I’ve always wanted to drone, but I would crash it into a tree or something",JoshCourts,9 ay önce,0
Do you have used drone which you are not using anymore... I can only afford the used one so if you would like to sell.. please,Ronald Zothantluanga 3 Bro-Sis Audio Visual,9 ay önce,0
Air2s still way to go,Logan Carpenter,9 ay önce,0
It looks like a MINI ROBOCOP :D,Burim Proi,9 ay önce,1
Loved your review video's with awful expression n words,Paresh Wadhwa,9 ay önce,1
