text,author,date,like
Yay for you Justine!!!  I know this is always your biggest video of the year!!,Sterling Stauffer,11 ay önce,1
her videos are getting alot more funny lol loved this one :),its cristoff,10 ay önce,1
"Wow, it's amazing having iPhone13 on ground I wish I can yield more profit from my mini business so I can get this nice iPhone13.",Nancy Anthony,11 ay önce,17
Wow  I love all those iPhones!!!,KERENG225,11 ay önce,0
I think you should mention the new packaging systems ,Main Li,11 ay önce,0
Loved your enthusiasm great video!! You have new subscriber:)),Mr.,11 ay önce (düzenlendi),0
Ahhh! So excited for my Pro Max in Gold to arrive ,Lindsey Mae,11 ay önce,1
i got the 13 as an early gift for finishing school since having the 11 pro max in gold (after seeing it in person not my favorite color) for 3 years and it started doing the boot loop bug ever so often and getting worse around the 13 launch. since the 13 was an early gift i didn’t get to pick the phone color but SUPER glad i got the blue. its upsetting that they keep a tight hold on the phone colors and don’t make them in the higher/pro models because i would really enjoy a purple or green in the pro line. over all LOVE what what did with the camera I’m actively using it to take family pictures and love the the look of the DSLR photos without always having to lug them around.,B A Y,10 ay önce,1
They look so good wish I could get one soon,The Real Talk,11 ay önce,5
Wowwww the camera’s are bigger now!!! And the color pink is so gorgeous!!! Big improvement Apple!!!,ssdye,11 ay önce,1
It is realy fantastic video and realy enjoyable,Charith,11 ay önce,1
"It was fun watching. Thank you for that!

Does the back of the iPhon 13 Pro become flat through the leather case? Just wondering...",Christian Benkner,11 ay önce,0
You’re my favourite Tech reviewer !,Kate Joy,11 ay önce,1
"After Iphone 12 came out, i started thinking the cameras on Iphone 11 was weird looking and tiny… After Iphone 13 came out, i also started thinking the cameras on Iphone 12 was goofy and tiny ",kise,11 ay önce,1
So much respect for ijustine; she blocked the audio everytime she said ‘hey Siri’,Thomas Mohamed,11 ay önce,6
Thank you for posting this so quickly! I honestly can't wait to receive my iphone 13 pro in graphite on Friday SGT.️,Ignessa Davina Toh,11 ay önce,0
Can’t wait.  I’m  preordering mine this week ,Ann Balm,11 ay önce,0
Loving your energy ️,Giovanni Freda,11 ay önce,0
"This year was my first time getting the brand new iPhone on launch day because I just happened to be at my carrier trying to change my outdated phone plan to save some money. Turns out thanks to a promotion they were doing, upgrading from my 11 to a 13 would lower my bill ",rachelsreads,11 ay önce,1
Apple stepped up their recycling this year by using last year's phone again!,Jeremy,11 ay önce,3
So excited! Preordered my iPhone 13 Pro Max! Can’t wait for it to arrive!,Sam Morris,11 ay önce,0
"Just preordered pink one, damn it’s beautiful! Thank you for this vid",Natalia F,11 ay önce,2
I look forward to these every year!,Michael Anthony Butler,11 ay önce,8
I was waiting for this video thank you so much Justin️!!! But I’m still confused which one should i buy it’s almost like 12,None,11 ay önce,0
The iPhone 13 pro max looks so gorgeous and beautiful!,Diego Fernandes,11 ay önce,0
Are the MagSafe magnets on the phones themselves stronger?,LJ Zarrillo,11 ay önce,4
"This just convinced me to get that sierra blue 13 pro max.. I have a 12 pro max now, but can swap them out for free, and was considering just keeping this phone for another year but you just sold me on the color  Thanks Justine!!!",Adam I,11 ay önce,0
How nice it would be to have just 1 Never Mind 4 lol  but yes they certainly look  Very nice … looking forward to see how you get on with Recording with them would love to see some Cinematic Footage….. Happy Days…,Daddyof13,11 ay önce,1
Just loved the presentation !!!!! ,Sreejith K,11 ay önce,0
I liked the gold color but I’m going with the normal 13 since I don’t need all the pro cameras ,Maria González C.,11 ay önce,0
"I have the 12 pro max and even though I didn’t think the upgrade is worth it, I yearly upgrade at half the price, because in another year or so the phone price will drop to barely no value and you know how Apple starts making older phones have issues with newer updates, so might as well.",Music,11 ay önce,0
The timing of this is just unreal!,Grand Audio,11 ay önce,35
I’m really looking at the 13 mini… good video great quality,Cape,11 ay önce,1
"I miss apple sometimes, that new blue color is gorgeous!",BrookeXp,11 ay önce,0
I love the blue pro max!! ,Thee ArtSee🎗,11 ay önce,0
"Wow , it’s that an old Mac in the background!? I love those!! You’re so lucky to have one of those.",Sergio Martinez,11 ay önce,0
The unboxing that i've been waiting for,ivan vlogs,11 ay önce,0
"Justine 1:35 “I need to get a screen protector on this IMMEDIATELY”

Justine 1:38 Puts the phone screen down on table ",AM,11 ay önce (düzenlendi),11
Such a fun video as always.,Dan Young,11 ay önce (düzenlendi),0
"Yes, I've been waiting for a video of the iPhone 13 series for long!",G U S T T O X,11 ay önce,0
I've been an Android user for almost 10 years now and I would like to try iPhone for a change but I would like to get the Pro Max in the Apple Store but they only have the 13 ,RejectGodhood,11 ay önce,0
"I'm able to upgrade this Friday, does anyone have any recommendations for cases? I've been browsing everywhere but alot are kind of generic clear/leather ones :/",Laa-Laa,11 ay önce,0
Just ordered the mini. Super excited for it ,Saul Goodman,7 ay önce,0
I’ve been waiting for the unboxing videos to come out so I can watch all of them,Not Kali Uchis,11 ay önce,4
Thank you very much! I'm from Israel and I love your content! :),ELADHZ,11 ay önce,0
"Just incredible  I wish I have money to get one, I'm still on the same phone for years  watching these videos makes me sad ",ILYASS AMRHAR,11 ay önce (düzenlendi),1
I love apple products too! I have the 13 and love it! I had to get the pink one because pink is my favorite color too! I hope apple releases a pink air pods ;) thanks for sharing!,Autumn Prestwood,7 ay önce,0
Omg I feel your energy so much and I want to tell you justin that your reviews always make me wanna by the newest apple  products because I can't just stop fangirling apple products and I am definitely buying the iPhone 13 pro max because of the camera and the new blue colors,ishita Ishu,11 ay önce,1
"I got my iPhone 13 mini today, and I’ve already fallen in love.",Paul Blart,10 ay önce,0
I'm happy I preorder the Sierra blue.. that looks stunning,Ket Sousa,11 ay önce,0
"I usually do two years, so it’s time to send my 11 Pro Max down the road - great phone it’s been, I can’t complain",Jason Pohle,11 ay önce,1
The clover case looks so pretty omg I HAVE to buy that,Moke,11 ay önce,1
"I’m getting the iPhone 13 in starlight, so excited! I will probably be getting it on January 4th",Mëøw Ørëø,8 ay önce,1
"YES Aww they gave her a pink phone, Apple is literally so sweet!",Nene,11 ay önce,42
Superb finally seeing all 13 varient unboxing love from India,Mohit Prajapat,11 ay önce,0
Didn’t mention the 120hz. Love it.,Matt,11 ay önce,0
Great work keep up with your videos really appreciate the effort even I have started my YouTube channel during pandemic when I lost my job,Stories of Shweta,11 ay önce,0
The gold 13 pro reminds me of the gold 5S. That looked almost silver,Danny Yankou,11 ay önce,0
"Watching this for the first time in 2022 since I'm finally upgrading phones soon from the xr and I just wanted to say I appreciate the editing out of ""hey siri"" ",Prynsess Partridge,3 ay önce,0
"This just made my decision harder , I wanna get the sierra blue or the pink but I am not to sure!!! They both look so good!",Berry Good,11 ay önce,10
I always get the white iPhone pro max once I got the gold 11 pro max last year I got the regular 12 pro and I missed the bigger screen and fell in love with the Sierra blue and then I got nervous thinking about the color now I’m so excited to receive it I have been waiting for your video  also first time I pre order normally I wait and buy a month or two later lol,Monse Soriano,11 ay önce,0
"You're an Amazing YouTuber
Love from India 🇮🇳🇮🇳🇮🇳🇮🇳
IJUSTINE FAN ",ADITYA KUMAR MANI,11 ay önce,0
Always exciting for new iPhones!,Christian Alcantara,11 ay önce,0
Love this video thank u Justine just one question will u also review the I pad mini? ,Eduardo De La Cruz,11 ay önce,0
I LOVE how excited you are !,do life with Mandy,10 ay önce,3
Another year of not being able to afford to upgrade from my iPhone 5s ,Christian Adamo,11 ay önce,3
My love for apple is always renewed when I watch her videos,Samuel,11 ay önce,0
I love this generation of colors in special the color Sierra blue ! :),Mario Leonardo Lope Arica,11 ay önce,0
"Im using an Iphone6splus for the past 5years, and i want to upgrade to to an Iphone13pro max but its so expensive. Hoping i can upgrade to newer Iphone models. Nice video btw",lovely castro,9 ay önce,1
ALWAYS HAVING THE BEST REVIEW EVER ! QUEEN OF APPLE ! SLAYYYYYYYY,Just T,11 ay önce,0
I literally been in love with technology since I was like 5ilove IJustine,Hector Osorio,10 ay önce,0
"Damn, the 1TB version could store hours of Rickrolls, but it/s expensive af",Herox 7T,11 ay önce,3
Which colour are you gonna get yourself Justine? I’m curious ️ I also wanna get the 13 pro Max this year ,Audrey K.,11 ay önce,0
I know what you mean about the excitement you get with tech I get the same feeling,Zach Budnick,11 ay önce,1
"Let the blind man give you his perspectives. I’ve upgraded well, my brother calls it a downgrade. From the 13 promax to the 13 mini. And here’s why. Whenever I would use the braille keyboard, the phone would slip and fall right out of my hands and onto the floor. And it was incredibly hard to hold. But with the 13 mini, now the Apple company slapping us right in the face because they are saying that they will not make the 14 mini for us blind users and I find that pretty disrespectful. Because with this, I can use it with one hand, I can grip the phone easy. I can just carry the energizer battery pack right on me, and I go from 50 to 90, in 20 minutes. When I upgrade phones, I won’t be able to do that probably. This is a perfect size for me, it’s like having a miniature iPod touch with cellular service",Wrestling fanatic forever96,5 ay önce,0
Been waiting for this!! Cant wait for my pro max,Christine Corciega,11 ay önce,0
Every time I watch a Justine video i just crave apple products,Koke Hdz,11 ay önce,0
"i’m not sure how to feel about the 13 models at the moment because i feel like a 12 model would be a cheaper alternative than a 13 and just missing out the extra features like cinematic mode and the smaller notch but saying that i’m still on my 6 ive had since 2017 and been wanted to upgrade for a while because of battery but i’m not sure if i should upgrade to a 13 or go with a 12 like i originally was saving up for and this is probably gonna sound quite pathetic and dumb but i feel weird saying iphone 13 and iphone 12 feels like it has a better ring to it, of course a name won’t contribute to the features of a phone it’s just sort of a thing i have with odd numbers lol saying that i feel like anything above the 12 sounds a bit weird, this might just be because it’s new. staying away from the name i so confused whether i should go with a 13 or a 12 as i would like to keep my phone for a while like my current one i have.",Stommerik,11 ay önce,1
I’m getting the 13 soon! I’m picking up my case tomorrow too I’m excited,blake,8 ay önce,2
"Damn it I shouldn't upgrade...  but I really want to. Thanks, Justine ",Jason Yergin,11 ay önce,0
I just ordered the blue and I should get it Tuesday!! I’m soooo excited ,Kathleen J. Nebel,10 ay önce,1
Absolutely Amazing.️,Buhle Ntombela,11 ay önce,8
Finally you never disappoint ,Mike Mwa,11 ay önce,0
Finally a unboxing video I was waiting for this type of videos to drop I want to see that baby blue kind of color and on personality and have that phone in my hand  I am so excited,SugaliciousKookie🔮ArmysUniverse🦄,11 ay önce,1
Utterly love this. Can we get a wee iPhone 13 mini review please? I am 99.9% sure am going from an 11pro to the 13 mini but want to make sure it’s gonna be good for the video etc I take :),Ashley Lapinskie,11 ay önce,0
"Its Good Video , one suggestion colour of the videos is more saturated side or It may be lighting!.
Content is excellent as usual ",Jamesbond007,11 ay önce,1
